source,review_id,group_id,studies,zero_cell_study_count,zero_cell_study_fraction,canonical_continuity_correction_rule,sensitivity_continuity_correction_rule,canonical_sensitivity,zero_cell_triggered_sensitivity,absolute_sensitivity_difference,canonical_specificity,zero_cell_triggered_specificity,absolute_specificity_difference,canonical_information_bits_at_20_percent,zero_cell_triggered_information_bits_at_20_percent,absolute_information_bits_at_20_percent_difference,optimizer_converged,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound
PMC Open Access,PMC:PMC11144246,pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,31,2,0.06451612903225806,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9215890617401752,0.930078366377864,0.008489304637688821,0.9083903224739353,0.9133999729578571,0.005009650483921879,0.39034454721248285,0.40642345884049913,0.01607891162801628,True,8,7.105427361340985e-07,0.0,7.105427361340985e-07,0.0,7.105427361340985e-07,-0.33379396537637096,-0.12714643529923025,-0.5738720674473341,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,23.816192263169413,2.1316282072803006e-14,2.1316282072803006e-14,,9.947598300641403e-14,9.045566518040005e-10,1.5075164450095713e-09,False,True,-2.1316282072803006e-14,6.939071539591168e-11,1.0379364034918126e-10,False,False,False,False,numerically_equivalent,7.666206034623629,False,7.4261279325526655,False,False
PMC Open Access,PMC:PMC11238349,pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,9,9,1.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9171183420379544,0.9171183420379544,0.0,0.9859068829097014,0.9859068829097014,0.0,0.5432705198267709,0.5432705198267709,0.0,True,20,0.0,0.0,0.0,0.0,0.0,-1.2974545442659253,0.7155031169651662,-7.992517748527359,False,True,False,False,1e-06,7,7,lower_zero_lower,4,12.092270290605825,1.8756907138595125e-10,1.3322676295501878e-13,,9.8167284079409e-08,9.164264547223411e-08,3.649680768713637e-08,False,True,-1.8756907138595125e-10,5.256018953403441e-10,2.057483072803734e-10,False,False,False,False,tiny_boundary_refinement,6.702545455734075,False,0.007482251472641366,False,True
PMC Open Access,PMC:PMC11325575,pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,16,9,0.5625,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8901631923058236,0.8944901431208044,0.004326950814980801,0.9717248909348342,0.9738006543463738,0.0020757634115395884,0.4748137600091138,0.4844321918939254,0.009618431884811596,True,14,0.0,0.0,0.0,0.0,0.0,-0.44285592167432314,0.8871797367688111,0.006793809011426925,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,23.799128513267426,2.1316282072803006e-14,0.0,0.8937426375735029,0.8937426375735029,0.00446682025612366,0.0011977042751974976,True,True,-2.1316282072803006e-14,2.4224739991751676e-09,4.021349919725026e-10,False,False,False,False,numerically_equivalent,7.557144078325677,False,8.006793809011427,False,False
PMC Open Access,PMC:PMC11331836,pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,8,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7363259468123032,0.7413581418436667,0.005032195031363429,0.8696986636590954,0.8780408910305116,0.008342227371416211,0.20059753024618932,0.21170516708601433,0.01110763683982502,True,7,0.0,0.0,0.0,0.0,0.0,-0.2567178457985035,0.32596368506625883,-0.30863098325254024,False,False,False,False,1e-06,7,7,empirical,0,7.576339452461795,0.0,0.0,,5.329070518200751e-15,1.1335030691839165e-09,6.208391578610417e-10,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.743282154201497,False,7.69136901674746,False,False
PMC Open Access,PMC:PMC11399157,pmc open access:PMC11399157:Tab1:table-1-characteristics-of-included-studies:1:overall,16,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8309478775625653,0.8371092920439178,0.006161414481352545,0.769504070396909,0.776088698725166,0.006584628328256903,0.1803843760044909,0.1889175464760292,0.008533170471538315,True,10,1.7763568501960078e-07,1.776356830474485e-07,1.7763568403352462e-07,-1.7763568501960078e-07,1.7763568501960078e-07,-0.5199483156616325,-0.47745118600505687,-1.080839189253772,False,False,False,False,1e-06,7,7,zero_zero_zero,2,4.0996794904546086,3.552713678800501e-15,0.0,0.6726585274495598,0.6726585274495598,0.002072196322209785,0.00041939912623123465,True,True,3.552713678800501e-15,1.0917589055026156e-10,1.3836565226910125e-10,False,False,False,False,numerically_equivalent,7.480051684338368,False,6.919160810746228,False,False
PMC Open Access,PMC:PMC11405155,pmc open access:PMC11405155:T3:table-3-parameters-of-diagnostic-experiments-included-in-the-studies:1:overall,6,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6727670180851627,0.6736286078854199,0.0008615898002571898,0.8688171901511189,0.8710716813130828,0.0022544911619638563,0.16325384864607506,0.16564885484593023,0.0023950061998551653,True,13,8.881784250980039e-08,-8.881784152372424e-08,0.0,8.881784250980039e-08,8.881784250980039e-08,-0.8974151790653114,0.03306285842836538,-1.5624821858604585,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,-1.2189708461338187,0.0,8.881784197001252e-16,3.4045716294981405,3.4045716294981405,0.0478524900543692,0.00025093184894486864,True,True,2.042810365310288e-14,1.8533751200422444e-09,1.006256966640251e-09,False,False,False,False,numerically_equivalent,7.1025848209346885,False,6.437517814139541,False,False
PMC Open Access,PMC:PMC11477532,pmc open access:PMC11477532:ijms-25-10743-t002:table-2-results-of-individual-studies:1:overall,11,10,0.9090909090909091,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9419860286617556,0.944611749596646,0.00262572093489033,0.9193430792611541,0.9203210083673583,0.0009779291062042006,0.4283840141750301,0.4328661331632211,0.004482118988191008,True,13,8.881784250980039e-08,-8.881784250980039e-08,8.881784201676231e-08,8.881784250980039e-08,8.881784250980039e-08,-2.6301316563149895,0.3732454784507102,-7.999998138896063,False,True,False,False,1e-06,7,7,lower_zero_lower,4,7.501119402063781,4.884981308350689e-14,4.263256414560601e-14,,2.7287685000487727e-08,1.2611487520963749e-08,6.12004872335703e-08,False,True,2.2482827155556606e-08,5.114877521528172e-09,8.583099786463322e-10,False,False,False,False,tiny_boundary_refinement,5.3698683436850105,False,1.861103936739994e-06,True,True
PMC Open Access,PMC:PMC11485374,pmc open access:PMC11485374:t1:table-1-characteristics-of-the-included-studies:1:overall,12,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.845115723896018,0.8482661278305491,0.003150403934531143,0.8573853700073913,0.8602281219549613,0.002842751947569999,0.26243805142481,0.26770172097882783,0.0052636695540178025,True,10,0.0,0.0,0.0,0.0,0.0,-0.6160145584452998,-0.25476962379831813,-0.07346590783121347,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,9.399521268004897,3.552713678800501e-15,3.552713678800501e-15,,1.0658141036401503e-14,6.028310073347143e-10,1.7918921901838303e-10,False,True,5.329070518200751e-15,5.308216088906192e-10,1.0811562756174453e-10,False,False,False,False,numerically_equivalent,7.3839854415547,False,7.926534092168787,False,False
PMC Open Access,PMC:PMC11485385,pmc open access:PMC11485385:t2:table-2-methodology-assessment-of-the-studies-included-in-the-present-meta-analy:1:overall,23,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7657628521842416,0.769630034521363,0.0038671823371214664,0.6436204702834114,0.6482646495848462,0.004644179301434792,0.08019748540840474,0.08367512656268572,0.0034776411542809804,True,20,7.10542732189794e-07,3.55271366094897e-07,-3.5527136806704924e-07,-7.10542732189794e-07,7.10542732189794e-07,-0.7462040663165178,-0.19723869881884634,-0.7697772882289771,False,False,False,False,1e-06,7,7,one_zero_one,3,1.3772370718755518,4.973799150320701e-14,1.0658141036401503e-14,17.96390114753773,17.96390114753773,0.010494372882411174,0.0024733915526703454,True,True,-3.907985046680551e-14,3.260997027965118e-10,1.0792839955087175e-09,False,False,False,False,numerically_equivalent,7.253795933683482,False,7.230222711771023,False,False
PMC Open Access,PMC:PMC11521955,pmc open access:PMC11521955:tab2:table-2-technical-aspects-of-included-studies:1:overall,9,3,0.3333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8997610596185219,0.9084011381918847,0.008640078573362797,0.9086591542913472,0.9141809992573046,0.005521844965957312,0.3693431433659859,0.38556607293735196,0.016222929571366063,True,19,1.7763568394108e-07,0.0,0.0,-1.7763568394108e-07,1.7763568394108e-07,0.08138091505897264,-0.886103411018483,-0.0023571219531393376,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,14.613739900668836,7.105427357601002e-15,3.552713678800501e-15,,1.9539925233402755e-14,2.7718735085002777e-09,9.558307478840788e-10,False,True,-7.105427357601002e-15,1.5078311932370525e-09,8.153953068301689e-10,False,False,False,False,numerically_equivalent,8.081380915058972,False,7.997642878046861,False,False
PMC Open Access,PMC:PMC11539622,pmc open access:PMC11539622:Tab1:table-1-clinical-characteristics-of-the-included-studies:1:overall,9,2,0.2222222222222222,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6531542597205718,0.6571272476415049,0.003972987920933035,0.8844091407859136,0.8959350485654952,0.011525907779581623,0.16630807407139447,0.17942032745181719,0.013112253380422711,True,23,5.329070550588023e-07,0.0,-8.881784197001337e-08,0.0,8.881784197001337e-08,-8.0,-3.4540353760254824e-06,-8.0,True,True,True,True,1e-06,7,7,empirical,0,6.696511459865233,3.552713678800501e-15,3.552713678800501e-15,,6.040749234159648e-09,1.5989000123894925e-09,4.1801673233976544e-10,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,0.0,False,0.0,False,True
PMC Open Access,PMC:PMC11563508,pmc open access:PMC11563508:table3-1742271X241289726:table-3-diagnostic-accuracy-results-from-included-studies-with-data-presented-to:1:overall,6,1,0.16666666666666666,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9088769989234788,0.9140996070200451,0.0052226080965662725,0.8074348322614624,0.8105815725236346,0.0031467402621722096,0.26728294481283826,0.27458401254386877,0.007301067731030508,True,28,5.329070550588023e-07,0.0,-4.4408921254900194e-08,0.0,4.4408921254900194e-08,-0.6861213128728632,-1.03060362314779,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,2.576807504362094,0.0,4.440892098500626e-16,4.006998136214431,4.006998136214431,0.005200656299716999,0.0054232428400561306,True,True,6.217248937900877e-15,9.500500386394606e-11,2.6128255115054344e-10,False,False,False,False,numerically_equivalent,7.313878687127136,False,0.0,False,True
PMC Open Access,PMC:PMC11668106,pmc open access:PMC11668106:Tab4:table-4-diagnostic-accuracy-results-hospitalized-patients:1:overall,5,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.6743239734456481,0.6785051058041194,0.0041811323584712845,0.983408684270754,0.9840428051633892,0.0006341208926351483,0.3255926228220401,0.3303136912135998,0.004721068391559724,True,11,8.881784152372424e-08,0.0,-8.881784152372424e-08,8.881784152372424e-08,8.881784152372424e-08,0.43116954333598734,-0.912172580236248,-0.7688522046269881,False,False,False,False,1e-06,7,7,zero_zero_zero,2,4.921274968067456,0.0,1.7763568394002505e-15,,3.552713678800501e-15,5.077603892900129e-10,2.744293681189447e-11,False,True,1.7763568394002505e-15,2.7201907393248348e-11,1.4803713810351837e-11,False,False,False,False,numerically_equivalent,8.431169543335987,False,7.231147795373012,False,False
PMC Open Access,PMC:PMC11674177,pmc open access:PMC11674177:Tab1:table-1-summary-of-study-characteristics:1:overall,8,4,0.5,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7641346348792675,0.7673633780844148,0.003228743205147322,0.9378591390009311,0.9413251749269754,0.0034660359260443308,0.3006507229800366,0.30850705925711075,0.00785633627707416,True,13,0.0,0.0,0.0,0.0,0.0,-0.12886928402578246,0.5042442085456551,0.6718450525974423,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,15.264320560027176,0.0,0.0,19.684936811672618,19.684936811672618,0.0999777146520755,0.0012664201144717557,True,True,8.881784197001252e-15,1.4992884711517718e-09,9.864531413938948e-11,False,False,False,False,numerically_equivalent,7.871130715974218,False,8.671845052597442,False,False
PMC Open Access,PMC:PMC11788135,pmc open access:PMC11788135:T2:table-2-frequency-of-total-and-number-of-cases-in-which-iota-sr-was-applied-and-:1:overall,30,2,0.06666666666666667,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8943503119924286,0.9029958514701921,0.008645539477763475,0.9051238923040593,0.9097944644590517,0.004670572154992336,0.35939046845436107,0.3740193397936938,0.014628871339332716,True,25,0.0,0.0,0.0,0.0,0.0,-0.619548482389252,-0.8075648594149023,-0.6768724957419324,False,False,False,False,1e-06,7,7,one_zero_one,3,23.8134981913982,1.0658141036401503e-14,1.0658141036401503e-14,0.7143295859523597,0.7143295859523597,0.006151256368833291,0.0010251178022250285,True,True,1.2079226507921703e-13,1.2324701259558424e-09,1.13290044012615e-10,False,False,False,False,numerically_equivalent,7.380451517610748,False,7.323127504258068,False,False
PMC Open Access,PMC:PMC11837447,pmc open access:PMC11837447:Tab2:table-2-algorithm-and-data-for-the-20-included-studies:1:overall,16,1,0.0625,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8512653175690675,0.8599981377607064,0.008732820191638901,0.8727319252928473,0.8805241880915836,0.007792262798736349,0.2831644438411668,0.2988405006740198,0.015676056832853003,True,6,1.7763568403352462e-07,-1.7763568403352462e-07,0.0,0.0,1.7763568403352462e-07,-0.3156200731084602,0.044302732212018345,-0.4271599558129212,False,False,False,False,1e-06,7,7,zero_zero_zero,2,14.636909678687505,1.7763568394002505e-15,1.7763568394002505e-15,,2.4868995751603507e-14,6.025453469504782e-10,3.108714397015433e-10,False,True,7.105427357601002e-15,2.5109114787369435e-10,2.5572344242164036e-10,False,False,False,False,numerically_equivalent,7.684379926891539,False,7.572840044187079,False,False
PMC Open Access,PMC:PMC11841914,pmc open access:PMC11841914:pone.0314825.t002:table-2-characteristics-of-included-studies:1:overall,15,7,0.4666666666666667,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.5965594079266493,0.6020284038620584,0.00546899593540906,0.915450948739899,0.9248624049794827,0.009411456239583726,0.16605724333156513,0.17940564656222546,0.013348403230660333,True,11,0.0,0.0,0.0,0.0,0.0,0.07630479792370211,-0.6318869895480022,-0.829312808189127,False,False,False,False,1e-06,7,7,zero_zero_zero,2,24.183886515321035,2.1316282072803006e-14,2.1316282072803006e-14,0.10689731401233615,0.10689731401233615,0.000456244156645802,0.002042141232944439,True,True,1.3500311979441904e-13,1.7440193733619935e-09,2.091528394920772e-09,False,False,False,False,tiny_boundary_refinement,8.076304797923703,False,7.170687191810873,False,False
PMC Open Access,PMC:PMC11864958,pmc open access:PMC11864958:T1:table-1-characteristics-of-included-studies:1:overall,10,1,0.1,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.4004854999826199,0.3999550109914717,0.0005304889911482147,0.8072016332171035,0.8163341468086077,0.009132513591504243,0.025415464061428195,0.028000086156220683,0.002584622094792488,True,8,1.7763568501960078e-07,-1.7763568403352462e-07,1.7763568501960078e-07,1.7763568403352462e-07,1.7763568501960078e-07,-0.42705730988999213,1.2054683821776697,0.4476298119456439,False,False,False,False,1e-06,7,7,empirical,0,13.383049560330381,3.552713678800501e-14,5.329070518200751e-15,,4.263256414560601e-14,3.7355274429273777e-10,5.410743741940394e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.572942690110008,False,8.447629811945644,False,False
PMC Open Access,PMC:PMC11912079,pmc open access:PMC11912079:t3:table-3-diagnostic-accuracy-for-ca72-4-in-the-eligible-studies:1:overall,8,1,0.125,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.4684657080544736,0.46809263927001216,0.00037306878446141667,0.9707308467033626,0.9755786016547572,0.004847754951394556,0.1689952731178162,0.17747523899425938,0.008479965876443174,True,9,0.0,0.0,0.0,0.0,0.0,-0.8016185954676815,-0.1493300523873503,0.0365965531500683,False,False,False,False,1e-06,7,7,zero_zero_zero,2,5.856713174366893,0.0,0.0,17.18612275415188,17.18612275415188,0.020954109444028868,2.623636616627678e-05,True,True,3.552713678800501e-15,6.957956433240042e-11,1.2210932265332985e-10,False,False,False,False,numerically_equivalent,7.198381404532318,False,8.03659655315007,False,False
PMC Open Access,PMC:PMC11924644,pmc open access:PMC11924644:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,18,7,0.3888888888888889,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8220055873774944,0.8344808121530296,0.012475224775535199,0.9071169107450169,0.916129279669518,0.00901236892450108,0.3009339201378597,0.3228980842516923,0.021964164113832618,True,27,3.5527136806704924e-07,0.0,-3.5527136806704924e-07,0.0,3.5527136806704924e-07,-0.33301542885492025,-0.22477994913379284,-0.013073713077958743,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,27.569288265550533,2.4868995751603507e-14,1.0658141036401503e-14,1.5098253265945587,1.5156780272043768,0.027302558823647072,0.00039689860946734434,True,True,-2.4868995751603507e-14,1.984909125951617e-09,2.152611422445716e-11,False,False,False,False,numerically_equivalent,7.66698457114508,False,7.986926286922041,False,False
PMC Open Access,PMC:PMC11927552,pmc open access:PMC11927552:table-2:table-2-accuracy-of-rapid-on-site-evaluation-for-diagnosis-of-pulmonary-lesions:1:overall,6,3,0.5,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9214990409358595,0.9246474859718263,0.003148445035966785,0.9328958750395892,0.9402944412529888,0.007398566213399627,0.42827698133332653,0.4445403967338412,0.01626341540051468,True,17,4.884981338039021e-07,-4.440892076186212e-08,-4.4408920977566275e-08,0.0,4.4408920977566275e-08,-0.7669357827544233,-0.025392373200996576,-8.0,False,True,False,True,1e-06,7,7,lower_zero_lower,4,3.226190225895862,0.0,0.0,,9.414691248821327e-14,8.846635646264644e-10,4.875256420788787e-09,False,True,9.414691248821327e-14,1.1574230462940704e-10,3.816860938421485e-09,False,False,False,False,numerically_equivalent,7.233064217245577,False,0.0,False,True
PMC Open Access,PMC:PMC11930825,pmc open access:PMC11930825:tab1:table-1-summary-characteristics-of-studies-included-in-the-meta-analysis:1:overall,5,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.4148278355848354,0.4135206149771903,0.0013072206076450987,0.9392368253692441,0.9404877448968754,0.0012509195276312335,0.101578040701158,0.10223150351174493,0.0006534628105869245,True,13,2.2204460627450096e-07,-2.220446048878314e-07,-1.3322676228558639e-07,-2.2204460627450096e-07,2.2204460627450096e-07,0.04734047250805194,-0.6900304501493658,-1.2419300419421295,False,False,False,False,1e-06,7,7,zero_zero_zero,2,2.1904742102623764,2.220446049250313e-15,2.220446049250313e-15,,1.4210854715202004e-14,3.932354442071073e-10,6.800204843671054e-10,False,True,0.0,5.4697690821114975e-11,1.7397394636020636e-10,False,False,False,False,numerically_equivalent,8.047340472508052,False,6.75806995805787,False,False
PMC Open Access,PMC:PMC11962200,pmc open access:PMC11962200:brb370464-tbl-0001:table-1-characteristics-of-selected-studies-n-9:1:overall,9,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8246890450073491,0.8339296116653494,0.009240566658000327,0.868805877889211,0.8726871100756841,0.0038812321864730714,0.2588058162884946,0.2697557325041575,0.010949916215662936,True,8,1.7763568403352462e-07,1.7763568403352462e-07,0.0,-1.7763568403352462e-07,1.7763568403352462e-07,-0.37983294816048485,0.16013961565567367,-0.29164284990326633,False,False,False,False,1e-06,7,7,zero_zero_zero,2,8.262162930516116,1.7763568394002505e-15,1.7763568394002505e-15,6.3725034832622605,6.3725034832622605,0.006245593579243036,0.006207767025095956,True,True,6.572520305780927e-14,3.943874116174584e-10,6.981893951873985e-10,False,False,False,False,numerically_equivalent,7.620167051839515,False,7.708357150096734,False,False
PMC Open Access,PMC:PMC12013204,pmc open access:PMC12013204:Tab1:table-1-baseline-characteristics-of-included-studies-for-meta-analysis:1:overall,18,4,0.2222222222222222,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.853497281360441,0.8580296667868043,0.00453238542636325,0.8598035359189122,0.8647665149337249,0.004962979014812685,0.27130780370551577,0.2799984292547596,0.008690625549243824,True,10,7.105427361340985e-07,-3.5527137003920156e-07,0.0,7.105427361340985e-07,7.105427361340985e-07,-1.1290300606125439,-0.6136624474219736,0.12559846819913548,False,False,False,False,1e-06,7,7,zero_zero_zero,2,22.85432498755662,0.0,5.3290705182007514e-14,0.3208487931798665,0.3208487931798665,0.006013390780190364,0.0024690568462484297,True,True,1.0658141036401503e-13,2.2223396456411137e-09,4.063928082942425e-09,False,False,False,False,numerically_equivalent,6.870969939387456,False,8.125598468199135,False,False
PMC Open Access,PMC:PMC12099142,pmc open access:PMC12099142:table1-15330338251342860:table-1-characteristics-of-the-included-studies:1:overall,20,2,0.1,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.818790730042375,0.8244259213263194,0.005635191283944407,0.8053663238922277,0.8113777275643247,0.00601140367209696,0.19840395626901308,0.2068124966658338,0.008408540396820707,True,8,0.0,0.0,0.0,0.0,0.0,-0.3728234300784939,0.18106763683834792,-0.41957880473703607,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,14.273504093548226,0.0,0.0,12.936195507761095,12.936195507761095,0.0221279260586581,0.00040966001615649894,True,True,3.552713678800501e-15,1.1345091532888318e-10,6.961409226846627e-11,False,False,False,False,numerically_equivalent,7.627176569921506,False,7.580421195262964,False,False
PMC Open Access,PMC:PMC12130278,pmc open access:PMC12130278:cai270015-tbl-0001:table-1-summarized-data-of-the-13-included-studies:1:overall,13,8,0.6153846153846154,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.9216545883964463,0.9285503898689618,0.00689580147251545,0.7839602129547205,0.8057190859553818,0.02175887300066126,0.2587423503932497,0.28336535430709825,0.02462300391384853,True,22,9.769962676078042e-07,0.0,0.0,0.0,0.0,-8.0,1.3335839522671708e-05,-8.0,True,True,True,True,1e-06,7,7,minus2_zero_minus2,1,5.604633363137243,1.7763568394002505e-15,1.7763568394002505e-15,,8.881784197001252e-15,1.0702549957386509e-13,1.765698698363849e-12,False,True,7.105427357601002e-15,7.838174553853605e-14,1.2917444891513696e-12,False,False,False,False,numerically_equivalent,0.0,False,0.0,False,True
PMC Open Access,PMC:PMC12153147,pmc open access:PMC12153147:Tab2:table-2-baseline-characteristics:1:overall,12,1,0.08333333333333333,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.853040817554004,0.8579756175411862,0.00493479998718227,0.8145454440470536,0.8196973540116509,0.0051519099645972455,0.22933197800229274,0.23730288735585675,0.00797090935356401,True,12,1.7763568394108e-07,0.0,-1.7763568394108e-07,0.0,1.7763568394108e-07,-0.7672148405420341,-0.005179847215232673,-0.9516931678754904,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,3.3577958111860493,0.0,0.0,1.937511338460757,6.612300500172962,0.03588504353370425,0.00988256052580383,True,True,0.0,6.560207932437834e-11,2.8936075757712842e-11,False,False,False,False,numerically_equivalent,7.232785159457966,False,7.04830683212451,False,False
PMC Open Access,PMC:PMC12158847,pmc open access:PMC12158847:Tab1:table-1-characteristics-of-included-studies:1:overall,7,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.8871865330225323,0.8979529152640742,0.010766382241541916,0.8818944957846875,0.8847478186698692,0.002853322885181697,0.32342735457225996,0.3364884027395184,0.013061048167258449,True,26,2.131628220235209e-06,-8.881784201676231e-08,-4.4408921008381155e-08,0.0,8.881784201676231e-08,-0.360495666170933,-0.37061856329834064,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,1.2100786306698126,0.0,0.0,,9.11213327015048e-11,3.4896452394406197e-10,4.051633473167726e-10,False,True,1.7763568394002505e-15,2.1194146437863992e-10,3.134527082337968e-10,False,False,False,False,numerically_equivalent,7.639504333829067,False,0.0,False,True
PMC Open Access,PMC:PMC12224789,pmc open access:PMC12224789:Tab1:table-1-characteristics-of-the-included-studies:1:overall,13,0,0.0,0.5 added to every cell of every study,0.5 added to all four cells only for studies containing any zero; zero-free studies uncorrected,0.7413952298502707,0.744500959300655,0.0031057294503842314,0.8671773190954947,0.8704941410846281,0.0033168219891334116,0.20136067743061314,0.20638340005289774,0.005022722622284592,True,8,0.0,0.0,0.0,0.0,0.0,0.2914052054794509,-0.24986669177927656,-0.3682955390254029,False,False,False,False,1e-06,7,7,zero_zero_zero,2,16.933887828318465,1.0658141036401503e-14,3.552713678800501e-15,,1.4210854715202004e-14,1.2859819875643552e-09,1.4628193101273723e-09,False,True,0.0,9.756695451557107e-11,8.428191478060398e-11,False,False,False,False,numerically_equivalent,8.291405205479451,False,7.631704460974597,False,False
