source,review_id,group_id,study_rows,zero_cell_study_fraction,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,between_logit_sensitivity_variance,between_logit_specificity_variance,between_logit_covariance,between_logit_correlation,mean_logit_sensitivity_variance,mean_logit_specificity_variance,mean_logit_covariance,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_tie_tolerance,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,optimizer_selected_log_l00_distance_to_lower_bound,optimizer_selected_log_l00_in_1e_6_to_1e_4_ambiguity_band,optimizer_selected_log_l11_distance_to_lower_bound,optimizer_selected_log_l11_in_1e_6_to_1e_4_ambiguity_band,between_covariance_min_eigenvalue,between_covariance_max_eigenvalue,near_singular_between_covariance,absolute_between_correlation_at_least_0_99,optimizer_gradient_above_1e_4,optimizer_projected_kkt_gradient_above_1e_4,optimizer_any_tied_solution_cholesky_diagonal_at_lower_bound,optimizer_any_selected_endpoint_cholesky_diagonal_at_lower_bound,old_diagnostic_flag,hard_bound_missed_by_old_flags,diagnostic_flag
PMC Open Access,PMC:PMC11521955,pmc open access:PMC11521955:tab2:table-2-technical-aspects-of-included-studies:1:overall,9,0.3333333333333333,16,0.0,0.0,0.0,0.0,0.0,1.1330552277692894,1.6257556461341436,-0.9543683030225812,-0.7031740448764506,0.18658112683410355,0.22830969182421001,-0.11436483261784212,0.06245886278961682,-0.8965829327566534,-0.09807150274321585,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,13.786142661345629,7.105427357601002e-15,1.3786142661345628e-07,0.0,3.7654520834795626,3.7654520834795626,0.048158497425420776,0.019830028123845267,True,True,-5.329070518200751e-15,1.1137322175613917e-09,8.633079806585897e-10,False,False,False,False,numerically_equivalent,8.062458862789617,False,7.901928497256784,False,0.3937547466062842,2.3650561272971484,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11539622,pmc open access:PMC11539622:Tab1:table-1-clinical-characteristics-of-the-included-studies:1:overall,9,0.2222222222222222,28,7.105427400784031e-07,0.0,0.0,0.0,0.0,1.1253517471925913e-07,1.1360990256904983e-07,-1.0997485455859927e-08,-0.09726154360460117,0.03914959491422592,0.04022563106997043,-1.6972266040868884e-09,-8.0,-3.278304210702089e-05,-8.0,True,True,True,True,1e-06,7,7,empirical,0,5.70042590211192,4.440892098500626e-15,5.7004259021119203e-08,8.881784197001252e-16,,3.979039320256561e-12,1.7037149468990265e-11,1.4274137427605638e-11,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,0.0,False,0.0,False,1.0206193256003589e-07,1.2408314472827308e-07,False,False,False,False,True,True,False,True,True
PMC Open Access,PMC:PMC11563508,pmc open access:PMC11563508:table3-1742271X241289726:table-3-diagnostic-accuracy-results-from-included-studies-with-data-presented-to:1:overall,6,0.16666666666666666,31,3.5527137003920156e-07,0.0,4.4408921254900194e-08,0.0,4.4408921254900194e-08,0.24544252520765641,1.025948284972572,-0.5018080411623701,-0.999999945155531,0.07269516314552878,0.2002999618926689,-0.0882703067976791,-0.7023462361817194,-1.0128909973128388,-8.0,False,True,False,True,1e-06,7,7,empirical,0,2.4974295643455817,0.0,2.497429564345582e-08,4.440892098500626e-16,,7.158273973573159e-12,1.7142584018969842e-09,3.2112044134890994e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.29765376381828,False,0.0,False,2.1724962717684093e-08,1.2713907884552658,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC11668106,pmc open access:PMC11668106:Tab4:table-4-diagnostic-accuracy-results-hospitalized-patients:1:overall,5,0.0,39,1.776356830474485e-07,-8.881784201676231e-08,-1.776356830474485e-07,1.776356830474485e-07,1.776356830474485e-07,2.2624243985721195,1.0672166421114069,-1.3851554140426878,-0.8914257426486842,0.4623835856505836,0.23003949904631846,-0.27751715996786275,0.4082184905189513,-0.9208978647899461,-0.7589680222154839,False,False,False,False,1e-06,7,7,lower_zero_lower,4,4.844985613269147,1.7763568394002505e-15,4.844985613269147e-08,8.881784197001252e-16,,1.9539925233402755e-14,1.6884029729880012e-09,2.7994939699738097e-11,False,True,3.552713678800501e-15,9.134054623771704e-10,1.0655143434235015e-11,False,False,False,False,numerically_equivalent,8.408218490518951,False,7.241031977784516,False,0.1562497012127002,3.173391339470826,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11674177,pmc open access:PMC11674177:Tab1:table-1-summary-of-study-characteristics:1:overall,8,0.5,10,0.0,0.0,0.0,0.0,0.0,0.7582655235182246,3.902785901019853,0.5220359785917048,0.3034606730621628,0.11901370143437592,0.5818431082663638,0.06476910354714056,-0.13836082989988407,0.599500818584807,0.6325411958453363,False,False,False,False,1e-06,7,7,empirical,0,15.064470177335576,1.7763568394002505e-14,1.5064470177335576e-07,3.552713678800501e-15,4.492975406637356,4.492975406637356,0.051888287705080804,0.0006827359312665537,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.861639170100116,False,8.632541195845336,False,0.6738653173555416,3.9871861071825365,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11788135,pmc open access:PMC11788135:T2:table-2-frequency-of-total-and-number-of-cases-in-which-iota-sr-was-applied-and-:1:overall,30,0.06666666666666667,12,7.10542732189794e-07,3.55271366094897e-07,-7.10542732189794e-07,3.55271366094897e-07,7.10542732189794e-07,0.2536918515907899,0.8375971875299951,-0.4151720836986433,-0.9006525426463649,0.01733305267129864,0.03369399174078145,-0.014519293923508982,-0.6858174655894542,-0.8242802319307189,-0.9220763048125835,False,False,False,False,1e-06,7,7,empirical,0,19.321449706321626,0.0,1.9321449706321627e-07,1.0658141036401503e-14,0.2991917526996737,0.2991917526996737,0.0032026746272580953,0.0005328111673655878,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.314182534410546,False,7.077923695187416,False,0.03809726125113677,1.0531917778696482,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11837447,pmc open access:PMC11837447:Tab2:table-2-algorithm-and-data-for-the-20-included-studies:1:overall,16,0.0625,11,3.5527136806704924e-07,-3.5527136806704924e-07,3.5527136806704924e-07,-3.5527136806704924e-07,3.5527136806704924e-07,0.4855511762271758,0.4247574821624105,0.07207798964838713,0.15871378212645265,0.043766755844135745,0.04122570323130284,0.00451147557060436,-0.36123529374058005,0.10343920161462399,-0.4408748341057458,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,13.306020170106045,7.105427357601002e-15,1.3306020170106044e-07,3.552713678800501e-15,9.39350647966781,9.39350647966781,0.003965975266121524,0.009319279950474435,True,True,1.0658141036401503e-14,3.1876479233972077e-10,1.40575884266525e-10,False,False,False,False,numerically_equivalent,7.63876470625942,False,7.559125165894255,False,0.37692898227154154,0.5333796761180448,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11841914,pmc open access:PMC11841914:pone.0314825.t002:table-2-characteristics-of-included-studies:1:overall,15,0.4666666666666667,12,3.55271366094897e-07,0.0,3.55271366094897e-07,0.0,3.55271366094897e-07,1.0145958199885063,0.5266467815655105,-0.6462968862837086,-0.8841497164449429,0.1067260052372915,0.08251677014259427,-0.043798534942572465,0.007245163140225166,-0.6416312818472509,-1.0816025695202656,False,False,False,False,1e-06,7,7,zero_zero_zero,2,22.384389922863946,0.0,2.2384389922863945e-07,3.907985046680551e-14,0.05315056636207771,0.05315056636207771,0.0002094783281816337,0.0013790913644970981,True,True,4.618527782440651e-14,1.7433343657557998e-10,1.055419085460585e-09,False,False,False,False,numerically_equivalent,8.007245163140226,False,6.918397430479734,False,0.07980784459328683,1.46143475696073,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11864958,pmc open access:PMC11864958:T1:table-1-characteristics-of-included-studies:1:overall,10,0.1,17,1.7763568403352462e-07,-1.7763568403352462e-07,0.0,0.0,1.7763568403352462e-07,0.419156526360918,3.534564301062641,0.7510538572515073,0.6170424193929309,0.04566710752394007,0.3898286953880016,0.07507396272651981,-0.43475542877663226,1.1600667111041956,0.39167890049082005,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,12.802202080770488,3.552713678800501e-15,1.280220208077049e-07,1.7763568394002505e-15,,1.0658141036401503e-14,1.1938844357572975e-10,1.4243278778636181e-09,False,True,-3.552713678800501e-15,3.453914931839108e-11,2.7900792787249884e-10,False,False,False,False,numerically_equivalent,7.565244571223368,False,8.39167890049082,False,0.24754745847193838,3.706173368951621,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11912079,pmc open access:PMC11912079:t3:table-3-diagnostic-accuracy-for-ca72-4-in-the-eligible-studies:1:overall,8,0.125,10,8.881784201676231e-08,0.0,8.881784201676231e-08,8.881784195513255e-08,8.881784201676231e-08,0.19902421556337319,0.9585923264607684,-0.07540740029202518,-0.17264103620905352,0.0307300342808767,0.18151013406564187,-0.009388880933744537,-0.8071643877063546,-0.1690289166988479,-0.03627375957297351,False,False,False,False,1e-06,7,7,one_zero_one,3,5.428201009824734,3.552713678800501e-15,5.4282010098247344e-08,0.0,17.08819271864241,17.08819271864241,0.020681882388436934,0.00015678370120497664,True,True,-3.552713678800501e-15,4.4824866041182077e-11,6.109424077749281e-11,False,False,False,False,numerically_equivalent,7.192835612293646,False,7.963726240427026,False,0.19161038259858632,0.9660061594255552,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11924644,pmc open access:PMC11924644:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,18,0.3888888888888889,10,3.5527136806704924e-07,3.5527136806704924e-07,3.5527136806704924e-07,0.0,3.5527136806704924e-07,0.43140625654021314,0.9577289151350039,-0.08865566815918816,-0.13792468089620039,0.051333982248941014,0.08615871782198473,-0.005122851599201408,-0.42035252112869503,-0.1349780928696592,-0.031198498808931895,False,False,False,False,1e-06,7,7,empirical,0,26.15938844562225,1.0658141036401503e-14,2.615938844562225e-07,7.105427357601002e-15,1.4381383915673212,1.4699674956040738,0.022629687931517983,0.0005266711163548488,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.579647478871305,False,7.968801501191068,False,0.41687402679396734,0.9722611448812498,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11927552,pmc open access:PMC11927552:table-2:table-2-accuracy-of-rapid-on-site-evaluation-for-diagnosis-of-pulmonary-lesions:1:overall,6,0.5,31,5.773159763137025e-07,0.0,-4.4408920977566275e-08,0.0,4.4408920977566275e-08,0.26581546613962065,0.0019330043649000272,0.022666992361491126,0.9999708906987754,0.08332909500008392,0.10807011257497252,0.0041286526749205995,-0.662476473632021,0.04396466569559364,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,3.2092490305166774,4.440892098500626e-16,3.209249030516678e-08,4.440892098500626e-16,,1.7008616737257398e-13,1.4420964422612315e-09,5.997169538751734e-09,False,True,1.6964207816272392e-13,1.3244453311855864e-09,2.0909942666236248e-09,False,False,False,False,numerically_equivalent,7.337523526367979,False,0.0,False,1.1172277603055392e-07,0.26774835878174463,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC11930825,pmc open access:PMC11930825:tab1:table-1-summary-characteristics-of-studies-included-in-the-meta-analysis:1:overall,5,0.0,27,2.6645352586539766e-07,-2.6645352586539766e-07,8.881784152372424e-08,0.0,2.6645352586539766e-07,1.081732641056681,0.5392334504728576,-0.7088247542962156,-0.928090860954031,0.22360884159701092,0.11638225009160376,-0.1420847176813865,0.039282026450335045,-0.6815204761979027,-1.296714138276256,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,1.9652142298111581,6.217248937900877e-15,1.965214229811158e-08,3.9968028886505635e-15,,1.7763568394002505e-14,4.899581296236022e-10,7.577416472059895e-10,False,True,1.1546319456101628e-14,4.370233619432895e-10,7.577416472059895e-10,False,False,False,False,numerically_equivalent,8.039282026450335,False,6.703285861723744,False,0.051530560263129854,1.569435531266409,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC11962200,pmc open access:PMC11962200:brb370464-tbl-0001:table-1-characteristics-of-selected-studies-n-9:1:overall,9,0.0,7,2.6645352605028696e-07,-1.7763568403352462e-07,-2.6645352605028696e-07,1.7763568403352462e-07,2.6645352605028696e-07,0.4383461507139912,0.5909168239855697,0.10280851062188447,0.20200275451283545,0.07173056581926991,0.08306244505137317,0.011466436122134526,-0.4123731911466465,0.15528176865406035,-0.28387050741397474,False,False,False,False,1e-06,7,7,empirical,0,7.653115000372335,1.7763568394002505e-15,7.653115000372335e-08,8.881784197001252e-16,8.200524095396705,8.200524095396705,0.005280911653660403,0.0003745475466222503,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.587626808853353,False,7.716129492586025,False,0.38661179182629535,0.6426511828732654,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12013204,pmc open access:PMC12013204:Tab1:table-1-baseline-characteristics-of-included-studies-for-meta-analysis:1:overall,18,0.2222222222222222,11,7.10542732189794e-07,0.0,-7.10542732189794e-07,0.0,7.10542732189794e-07,0.10672962845961179,1.552515875362825,-0.194737326197917,-0.4783972549850122,0.017096840299336502,0.10661498010774809,-0.011514137942427484,-1.1187282395932723,-0.5960829557843254,0.0899931599523637,False,False,False,False,1e-06,7,7,empirical,0,21.333998228937368,0.0,2.1333998228937368e-07,7.105427357601002e-15,1.4140801376784857,1.4140801376784857,0.0047293441766321775,0.004649447426722908,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,6.881271760406728,False,8.089993159952364,False,0.08095921323156974,1.578286290590867,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12099142,pmc open access:PMC12099142:table1-15330338251342860:table-1-characteristics-of-the-included-studies:1:overall,20,0.1,9,1.7763568403352462e-07,-1.7763568403352462e-07,0.0,1.7763568403352462e-07,1.7763568403352462e-07,0.4537185218061469,0.4527390424442247,0.13757153113768325,0.30353679395034405,0.030803180438044902,0.03219542520661657,0.007166950153600546,-0.39513913461975175,0.20423742046062868,-0.4445492588877825,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,13.459889885560285,5.329070518200751e-15,1.3459889885560286e-07,1.7763568394002505e-15,12.3914684724625,12.3914684724625,0.020229698036709598,0.0008349162132759158,True,True,-3.552713678800501e-15,5.994471585779593e-11,8.013523178362902e-11,False,False,False,False,numerically_equivalent,7.604860865380248,False,7.555450741112217,False,0.3156563792802778,0.5908011849700938,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12130278,pmc open access:PMC12130278:cai270015-tbl-0001:table-1-summarized-data-of-the-13-included-studies:1:overall,13,0.6153846153846154,2,8.881784250980038e-07,0.0,0.0,0.0,0.0,1.1253517471925913e-07,1.1692607259075138e-07,2.222904539432147e-08,0.1937853700930003,0.04306527448740954,0.08652948949444272,2.8347524084520855e-09,-8.0,6.626385041251573e-05,-8.0,True,True,True,True,1e-06,7,7,lower_zero_lower,4,4.890464172582438,8.881784197001252e-16,4.890464172582438e-08,8.881784197001252e-16,,1.948263061990474e-08,5.970912653197047e-11,8.330794942779107e-10,False,True,-8.881784197001252e-16,2.5646151868841116e-14,3.126388037344441e-13,False,False,False,False,numerically_equivalent,0.0,False,0.0,False,9.239342474439265e-08,1.3706782256561788e-07,False,False,False,False,True,True,False,True,True
PMC Open Access,PMC:PMC12153147,pmc open access:PMC12153147:Tab2:table-2-baseline-characteristics:1:overall,12,0.08333333333333333,10,3.5527137003920156e-07,1.776356830474485e-07,3.5527136788216e-07,3.5527137003920156e-07,3.5527137003920156e-07,0.19497399042550892,0.13327006699886929,-0.0033494118303548223,-0.020778486085170158,0.02677821289484617,0.0223844977766656,-0.0003126978683677814,-0.8174445558739528,-0.007585430085237164,-1.0079047346866097,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,2.4631786761505072,0.0,2.4631786761505072e-08,5.329070518200751e-15,6.063873917873538,6.063873917873538,0.03182255031781922,4.408352059326326e-05,True,True,1.0658141036401503e-14,1.0261482774609476e-09,1.4669854220272782e-10,False,False,False,False,numerically_equivalent,7.182555444126047,False,6.99209526531339,False,0.1330887868388451,0.19515527058553314,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12158847,pmc open access:PMC12158847:Tab1:table-1-characteristics-of-included-studies:1:overall,7,0.0,25,2.39808174776461e-06,-1.3322676302514348e-07,4.4408921008381155e-08,0.0,1.3322676302514348e-07,0.4311419482998134,0.12117686538512407,-0.22857029840373425,-0.9999995356572374,0.1038075274374241,0.031016600536332997,-0.03590581966731129,-0.4206589483488658,-0.34810451426252625,-8.0,False,True,False,True,1e-06,7,7,empirical,0,0.23954125895735157,1.3322676295501878e-15,1e-08,1.3322676295501878e-15,,2.501647777819471e-10,8.472331725073445e-10,5.77343095553573e-09,False,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.579341051651134,False,0.0,False,8.784535493466805e-08,0.5523187258395825,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC12224789,pmc open access:PMC12224789:Tab1:table-1-characteristics-of-the-included-studies:1:overall,13,0.0,19,1.7763568403352462e-07,1.7763568403352462e-07,0.0,-1.7763568403352462e-07,1.7763568403352462e-07,1.7054550825711472,0.5111956458429945,-0.3238301425664828,-0.346819537860712,0.14036988880018492,0.04754202284441065,-0.025216500433438614,0.26691599286004836,-0.24796885017089046,-0.39957940386363483,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,15.791769905747518,5.329070518200751e-15,1.5791769905747517e-07,3.552713678800501e-15,,2.1316282072803006e-14,5.619102960707778e-10,8.888959568409405e-10,False,True,-5.329070518200751e-15,4.881016701929752e-10,6.555352927151148e-10,False,False,False,False,numerically_equivalent,8.266915992860048,False,7.600420596136365,False,0.42903907567462185,1.78761165273952,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12247473,pmc open access:PMC12247473:Tab1:table-1-major-characteristics-of-included-studies:1:overall,10,0.4,39,3.5527137003920156e-07,0.0,8.881784152372424e-08,0.0,8.881784152372424e-08,0.15287967228268554,0.949322572950368,-0.3809620803162271,-0.9999999407286937,0.02938379334453651,0.14905994153065652,-0.03608775129644094,-0.9390520613384615,-0.9743318020136638,-8.0,False,True,False,True,1e-06,7,7,one_zero_one,3,5.6495142527715885,0.0,5.649514252771589e-08,0.0,,3.2033931063324417e-11,2.229038509327097e-09,1.337695365588587e-08,False,True,1.0658141036401503e-14,4.883802251498537e-10,9.09150421612992e-10,False,False,False,False,numerically_equivalent,7.060947938661538,False,0.0,False,1.560905993347461e-08,1.1022022296239937,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC12299215,pmc open access:PMC12299215:medicina-61-01308-t001:table-1-characteristics-of-the-included-studies:1:overall,8,0.125,34,1.0658141101176046e-06,-8.881784201676231e-08,-1.776356830474485e-07,0.0,1.776356830474485e-07,0.7216780772734955,0.29959674190721414,-0.46498636479238126,-0.9999998121889034,0.12663270963643827,0.06823035288969778,-0.06420936240798569,-0.16308805793711428,-0.5473542083258696,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,7.55800208253399,3.552713678800501e-15,7.55800208253399e-08,3.552713678800501e-15,,1.2523315717771766e-13,5.712524009382491e-09,1.9911183812837407e-09,False,True,0.0,4.800778663494043e-10,5.800249169851668e-12,False,False,False,False,numerically_equivalent,7.836911942062886,False,0.0,False,7.952235125952001e-08,1.0212747396583586,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC12308927,pmc open access:PMC12308927:Tab3:table-3-data-on-histopathological-accuracy:1:overall,10,0.8,32,1.776356830474485e-07,-1.776356830474485e-07,0.0,0.0,1.776356830474485e-07,0.30002771963781505,0.9247345335616383,-0.5267313922780424,-0.9999999391527112,0.10449722683009185,0.3324877177658159,-0.07599949114493755,-0.6019402049008623,-0.96163112523798,-8.0,False,True,False,True,1e-06,7,7,minus2_zero_minus2,1,9.762440242173398,0.0,9.762440242173398e-08,3.552713678800501e-15,,5.275118297731751e-08,9.3126285793943e-08,1.0490737731294608e-06,False,True,2.948752353404416e-13,2.645199170814294e-09,4.132031911074918e-08,False,False,False,False,tiny_boundary_refinement,7.398059795099138,False,0.0,False,2.7567532034922237e-08,1.2247622256319213,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC12401319,pmc open access:PMC12401319:T1:table-1-basic-characteristics-of-included-studies:1:overall,16,0.25,10,3.55271366094897e-07,1.7763568501960078e-07,3.55271366094897e-07,-1.7763568403352462e-07,3.55271366094897e-07,0.10361294022932038,0.7203138975923044,0.17758798032073952,0.6500483677719509,0.015994178753721867,0.05984501854126378,0.01069076838569149,-1.1335465256341999,0.551704554439885,-0.43861195974953354,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,13.09386010429483,4.440892098500626e-14,1.309386010429483e-07,4.440892098500626e-14,1.3268353598080722,1.3268353598080935,0.008604402838055414,0.011208721653630183,True,True,2.1316282072803006e-14,4.34613189881361e-09,7.787006595094681e-10,False,False,False,False,numerically_equivalent,6.8664534743658,False,7.561388040250466,False,0.05612987853342655,0.7677969592881981,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12417917,pmc open access:PMC12417917:table-1:table-1-features-of-included-studies:1:overall,12,0.0,34,9.769962676078042e-07,-1.7763568403352462e-07,2.6645352752940114e-07,0.0,2.6645352752940114e-07,0.5239090823283843,1.172080681220127,-0.7836221379942402,-0.9999999519934167,0.0656181960548663,0.10981128521521724,-0.06453837355829116,-0.3232185583610386,-1.0826266986754725,-8.0,False,True,False,True,1e-06,7,7,zero_zero_zero,2,6.7961031902673374,3.552713678800501e-15,6.796103190267338e-08,3.552713678800501e-15,,1.843716290750308e-10,7.800376566891032e-09,1.2905970736554195e-09,False,True,7.105427357601002e-15,9.3470220452474e-10,3.0848879006839525e-10,False,False,False,False,numerically_equivalent,7.676781441638961,False,0.0,False,3.476330023843843e-08,1.695989728785211,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC12432652,pmc open access:PMC12432652:t3:table-3-technical-characteristics-and-diagnostic-criteria-of-semi-quantitative-s:1:overall,5,0.0,20,2.4424906690195104e-06,-4.4408921008381155e-08,0.0,0.0,4.4408921008381155e-08,0.5535920741632687,0.11070848589903548,-0.24756267496886772,-0.9999994917498761,0.1791718343388239,0.04034572885890251,-0.05042238191158332,-0.2956635958413875,-0.3327286783008954,-8.0,False,True,False,True,1e-06,7,7,lower_zero_lower,4,-0.18706936277742603,0.0,1e-08,4.440892098500626e-16,2.6445348177972505e-07,2.6445348177972505e-07,1.7173209521104127e-09,1.4563481531837397e-09,False,True,2.6445348177972505e-07,7.381703026609898e-10,9.517931998104245e-10,False,False,False,False,tiny_boundary_refinement,7.704336404158613,False,0.0,False,9.378072718391195e-08,0.664300466281577,False,True,False,False,True,True,True,False,True
PMC Open Access,PMC:PMC12484157,pmc open access:PMC12484157:tab1:table-1-the-baseline-characteristics-of-identified-studies-and-involved-patients:1:overall,24,0.0,12,7.105427361340985e-07,7.10542732189794e-07,7.105427361340985e-07,7.10542732189794e-07,7.105427361340985e-07,0.2945056723999127,0.27020613283961903,0.10459372699642772,0.3707756505185238,0.015684520803832622,0.017518495428554076,0.004445347030402614,-0.6112285074778708,0.19273420931656152,-0.7282304089256174,False,False,False,False,1e-06,7,7,minus2_zero_minus2,1,5.74724770579471,3.552713678800501e-15,5.7472477057947095e-08,3.552713678800501e-15,,3.907985046680551e-14,7.596708817558806e-10,1.386119441448841e-09,False,True,-3.552713678800501e-15,8.350431457415652e-11,3.760328715074479e-10,False,False,False,False,numerically_equivalent,7.388771492522129,False,7.271769591074382,False,0.17705887211693627,0.3876529331225954,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12502119,pmc open access:PMC12502119:t0001:table-1-baseline-characteristics-of-included-studies:1:overall,20,0.05,10,3.552713678205302e-07,1.7763568403352462e-07,3.552713678205302e-07,0.0,3.552713678205302e-07,0.4226770796249623,0.4421725534289192,-0.03841519902321369,-0.08885929181866249,0.027098062760053988,0.029670847236988554,-0.0019829693573379884,-0.43057339830994174,-0.059087924921554076,-0.4119911963654549,False,False,False,False,1e-06,7,7,one_zero_one,3,12.960327673807022,7.105427357601002e-15,1.2960327673807023e-07,7.105427357601002e-15,,5.684341886080802e-14,8.673666229697119e-10,1.7346887259961363e-09,False,True,2.842170943040401e-14,5.005550418601956e-10,6.348918057952346e-10,False,False,False,False,numerically_equivalent,7.569426601690059,False,7.588008803634545,False,0.39279217984070314,0.4720574532131784,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12505528,pmc open access:PMC12505528:TB1:table-1-baseline-characteristics-of-included-studies:1:overall,47,0.19148936170212766,11,1.421085464379588e-06,-1.421085464379588e-06,0.0,7.105427356410604e-07,1.421085464379588e-06,0.32407577723344694,0.9524951470453487,-0.08197322183722873,-0.14754256634588123,0.010582216723411204,0.026733331864081448,-0.001780605970355381,-0.563388955092704,-0.14399543332654624,-0.035339756054496366,False,False,False,False,1e-06,7,7,minus1_plus2_minus1,5,50.93708549394978,1.6342482922482304e-13,5.093708549394978e-07,1.4210854715202004e-14,25.596823882923957,25.596823882923957,0.03840710426151317,0.0007404062898360708,True,True,1.6342482922482304e-13,7.815378344488977e-10,6.235243432684001e-10,False,False,False,False,numerically_equivalent,7.436611044907296,False,7.964660243945503,False,0.31355890765536365,0.963012016623432,False,False,False,False,False,False,False,False,False
PMC Open Access,PMC:PMC12568919,pmc open access:PMC12568919:Tab3:table-3-summary-of-performance-of-mri-derived-radiomics-model:1:overall,12,0.16666666666666666,7,3.5527136806704924e-07,0.0,3.5527136806704924e-07,0.0,3.5527136806704924e-07,0.8823763672733319,0.9782791806695448,-0.2994207019029701,-0.3222726755037709,0.11800771602201418,0.10118823874751927,-0.02520794544503203,-0.06256829686499844,-0.3187534471787679,-0.06580922853722686,False,False,False,False,1e-06,7,7,empirical,0,16.709562127788594,0.0,1.6709562127788594e-07,3.552713678800501e-15,7.1191740353905715,7.1191740353905715,0.009172217004755012,0.0005959374362620729,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,7.937431703135002,False,7.934190771462773,False,0.6270917369765019,1.233563810966375,False,False,False,False,False,False,False,False,False
